count,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,day,dayofweek,hour
33,1,0,1,1,4.1,5.305,46,16.9979,2012,1,3,1,22
18,1,0,1,1,4.1,3.79,46,26.0027,2012,1,3,1,23
9,1,0,1,1,3.28,3.03,42,22.0028,2012,1,4,2,0
3,1,0,1,1,1.64,1.515,38,19.9995,2012,1,4,2,1
1,1,0,1,1,0.82,0.76,34,19.0012,2012,1,4,2,2
1,1,0,1,1,0.82,0.76,34,19.0012,2012,1,4,2,3
2,1,0,1,1,0.82,2.275,41,12.998,2012,1,4,2,4
14,1,0,1,1,0.82,2.275,41,12.998,2012,1,4,2,5
59,1,0,1,1,0.82,2.275,41,11.0014,2012,1,4,2,6
152,1,0,1,1,0.82,2.275,44,12.998,2012,1,4,2,7
315,1,0,1,1,0.82,3.03,44,8.9981,2012,1,4,2,8
180,1,0,1,1,1.64,3.03,45,8.9981,2012,1,4,2,9
64,1,0,1,1,2.46,5.305,45,0.0,2012,1,4,2,10
46,1,0,1,2,3.28,6.06,42,6.0032,2012,1,4,2,11
84,1,0,1,2,4.1,5.305,46,12.998,2012,1,4,2,12
91,1,0,1,2,5.74,6.06,43,16.9979,2012,1,4,2,13
75,1,0,1,2,5.74,6.06,46,16.9979,2012,1,4,2,14
90,1,0,1,2,7.38,7.575,37,22.0028,2012,1,4,2,15
131,1,0,1,2,7.38,8.335,40,19.0012,2012,1,4,2,16
281,1,0,1,2,8.2,9.85,40,12.998,2012,1,4,2,17
289,1,0,1,2,8.2,10.605,37,8.9981,2012,1,4,2,18
184,1,0,1,2,8.2,11.365,40,7.0015,2012,1,4,2,19
123,1,0,1,2,8.2,9.85,40,12.998,2012,1,4,2,20
90,1,0,1,2,8.2,12.88,44,0.0,2012,1,4,2,21
52,1,0,1,2,8.2,11.365,47,6.0032,2012,1,4,2,22
32,1,0,1,2,8.2,11.365,44,7.0015,2012,1,4,2,23
14,1,0,1,2,9.02,11.365,47,12.998,2012,1,5,3,0
5,1,0,1,1,8.2,11.365,51,6.0032,2012,1,5,3,1
4,1,0,1,1,8.2,11.365,51,6.0032,2012,1,5,3,2
4,1,0,1,1,8.2,12.88,61,0.0,2012,1,5,3,3
5,1,0,1,2,8.2,11.365,59,6.0032,2012,1,5,3,4
26,1,0,1,2,8.2,11.365,59,6.0032,2012,1,5,3,5
78,1,0,1,2,8.2,10.605,75,8.9981,2012,1,5,3,6
215,1,0,1,2,8.2,11.365,69,6.0032,2012,1,5,3,7
388,1,0,1,2,8.2,12.88,75,0.0,2012,1,5,3,8
227,1,0,1,2,9.02,13.635,69,0.0,2012,1,5,3,9
86,1,0,1,2,9.84,12.88,52,6.0032,2012,1,5,3,10
84,1,0,1,1,12.3,16.665,49,0.0,2012,1,5,3,11
120,1,0,1,1,12.3,14.395,49,16.9979,2012,1,5,3,12
118,1,0,1,1,13.94,15.15,42,19.9995,2012,1,5,3,13
117,1,0,1,1,13.94,15.91,39,19.0012,2012,1,5,3,14
119,1,0,1,1,14.76,16.665,34,19.0012,2012,1,5,3,15
197,1,0,1,1,14.76,16.665,34,19.0012,2012,1,5,3,16
412,1,0,1,2,14.76,17.425,34,12.998,2012,1,5,3,17
383,1,0,1,1,13.94,16.665,36,11.0014,2012,1,5,3,18
265,1,0,1,1,13.94,17.425,34,6.0032,2012,1,5,3,19
177,1,0,1,1,12.3,16.665,49,0.0,2012,1,5,3,20
97,1,0,1,1,10.66,13.635,60,8.9981,2012,1,5,3,21
71,1,0,1,1,10.66,12.88,60,11.0014,2012,1,5,3,22
60,1,0,1,1,9.84,12.88,70,7.0015,2012,1,5,3,23
25,1,0,1,1,9.02,12.88,75,6.0032,2012,1,6,4,0
8,1,0,1,1,9.02,13.635,75,0.0,2012,1,6,4,1
5,1,0,1,1,9.02,11.365,69,11.0014,2012,1,6,4,2
4,1,0,1,1,9.02,12.12,69,7.0015,2012,1,6,4,3
3,1,0,1,1,9.02,11.365,69,8.9981,2012,1,6,4,4
13,1,0,1,2,8.2,10.605,80,8.9981,2012,1,6,4,5
70,1,0,1,2,9.02,12.12,73,7.0015,2012,1,6,4,6
205,1,0,1,2,9.84,14.395,65,0.0,2012,1,6,4,7
447,1,0,1,1,9.84,12.12,70,8.9981,2012,1,6,4,8
241,1,0,1,1,9.84,12.12,70,11.0014,2012,1,6,4,9
116,1,0,1,1,10.66,12.88,65,12.998,2012,1,6,4,10
138,1,0,1,1,12.3,15.15,56,11.0014,2012,1,6,4,11
191,1,0,1,1,14.76,16.665,50,16.9979,2012,1,6,4,12
204,1,0,1,1,16.4,20.455,43,19.0012,2012,1,6,4,13
178,1,0,1,1,18.86,22.725,36,12.998,2012,1,6,4,14
222,1,0,1,1,21.32,25.0,27,16.9979,2012,1,6,4,15
294,1,0,1,1,21.32,25.0,27,19.0012,2012,1,6,4,16
476,1,0,1,1,18.86,22.725,36,15.0013,2012,1,6,4,17
419,1,0,1,1,20.5,24.24,29,16.9979,2012,1,6,4,18
272,1,0,1,1,18.86,22.725,33,19.0012,2012,1,6,4,19
177,1,0,1,1,17.22,21.21,41,12.998,2012,1,6,4,20
154,1,0,1,1,16.4,20.455,43,15.0013,2012,1,6,4,21
135,1,0,1,1,14.76,17.425,50,12.998,2012,1,6,4,22
101,1,0,1,1,14.76,18.94,50,0.0,2012,1,6,4,23
79,1,0,0,1,14.76,17.425,50,11.0014,2012,1,7,5,0
62,1,0,0,1,15.58,19.695,46,11.0014,2012,1,7,5,1
38,1,0,0,1,14.76,18.18,50,7.0015,2012,1,7,5,2
20,1,0,0,1,13.12,16.665,57,7.0015,2012,1,7,5,3
10,1,0,0,1,13.12,16.665,57,6.0032,2012,1,7,5,4
9,1,0,0,1,10.66,13.635,75,7.0015,2012,1,7,5,5
7,1,0,0,1,10.66,13.635,75,7.0015,2012,1,7,5,6
20,1,0,0,1,9.02,11.365,87,12.998,2012,1,7,5,7
64,1,0,0,1,9.84,12.88,75,7.0015,2012,1,7,5,8
130,1,0,0,1,9.02,11.365,80,8.9981,2012,1,7,5,9
203,1,0,0,1,11.48,15.15,75,6.0032,2012,1,7,5,10
324,1,0,0,1,13.94,15.91,57,15.0013,2012,1,7,5,11
376,1,0,0,1,16.4,20.455,43,15.0013,2012,1,7,5,12
445,1,0,0,1,18.04,21.97,44,12.998,2012,1,7,5,13
512,1,0,0,1,20.5,24.24,42,19.0012,2012,1,7,5,14
449,1,0,0,1,23.78,27.275,37,19.9995,2012,1,7,5,15
401,1,0,0,2,22.96,26.515,37,19.0012,2012,1,7,5,16
322,1,0,0,2,22.14,25.76,43,8.9981,2012,1,7,5,17
297,1,0,0,1,22.14,25.76,45,8.9981,2012,1,7,5,18
215,1,0,0,1,21.32,25.0,42,7.0015,2012,1,7,5,19
170,1,0,0,1,20.5,24.24,39,16.9979,2012,1,7,5,20
140,1,0,0,1,18.04,21.97,44,15.0013,2012,1,7,5,21
109,1,0,0,1,18.04,21.97,38,16.9979,2012,1,7,5,22
119,1,0,0,1,17.22,21.21,38,15.0013,2012,1,7,5,23
91,1,0,0,1,15.58,19.695,40,19.0012,2012,1,8,6,0
72,1,0,0,1,13.94,16.665,42,12.998,2012,1,8,6,1
67,1,0,0,1,14.76,16.665,37,19.0012,2012,1,8,6,2
32,1,0,0,1,13.94,16.665,42,8.9981,2012,1,8,6,3
6,1,0,0,1,13.12,15.15,49,16.9979,2012,1,8,6,4
2,1,0,0,2,13.12,16.665,49,7.0015,2012,1,8,6,5
2,1,0,0,2,12.3,16.665,52,0.0,2012,1,8,6,6
24,1,0,0,2,12.3,16.665,52,0.0,2012,1,8,6,7
57,1,0,0,1,12.3,15.15,52,8.9981,2012,1,8,6,8
125,1,0,0,1,13.12,16.665,53,8.9981,2012,1,8,6,9
208,1,0,0,1,13.94,16.665,49,11.0014,2012,1,8,6,10
256,1,0,0,1,14.76,17.425,46,15.0013,2012,1,8,6,11
351,1,0,0,1,15.58,19.695,43,15.0013,2012,1,8,6,12
343,1,0,0,1,16.4,20.455,37,19.9995,2012,1,8,6,13
328,1,0,0,1,16.4,20.455,40,12.998,2012,1,8,6,14
330,1,0,0,1,16.4,20.455,37,19.0012,2012,1,8,6,15
314,1,0,0,1,16.4,20.455,37,19.9995,2012,1,8,6,16
219,1,0,0,1,15.58,19.695,40,15.0013,2012,1,8,6,17
181,1,0,0,1,13.94,15.91,46,15.0013,2012,1,8,6,18
112,1,0,0,1,13.12,15.91,49,12.998,2012,1,8,6,19
126,1,0,0,1,12.3,15.15,52,11.0014,2012,1,8,6,20
91,1,0,0,1,11.48,13.635,56,15.0013,2012,1,8,6,21
58,1,0,0,1,10.66,13.635,60,7.0015,2012,1,8,6,22
30,1,0,0,1,10.66,12.12,56,16.9979,2012,1,8,6,23
15,1,0,1,1,9.84,11.365,60,15.0013,2012,1,9,0,0
5,1,0,1,1,9.84,12.12,60,8.9981,2012,1,9,0,1
5,1,0,1,1,9.84,12.12,56,8.9981,2012,1,9,0,2
3,1,0,1,1,9.84,12.12,52,11.0014,2012,1,9,0,3
4,1,0,1,1,9.02,12.12,64,7.0015,2012,1,9,0,4
21,1,0,1,2,8.2,11.365,64,6.0032,2012,1,9,0,5
88,1,0,1,2,9.02,11.365,60,8.9981,2012,1,9,0,6
240,1,0,1,2,9.02,12.12,60,7.0015,2012,1,9,0,7
420,1,0,1,2,9.02,12.88,55,6.0032,2012,1,9,0,8
197,1,0,1,2,9.02,13.635,64,0.0,2012,1,9,0,9
108,1,0,1,1,9.84,14.395,60,0.0,2012,1,9,0,10
88,1,0,1,2,10.66,14.395,56,6.0032,2012,1,9,0,11
103,1,0,1,2,10.66,13.635,56,7.0015,2012,1,9,0,12
80,1,0,1,2,10.66,13.635,56,7.0015,2012,1,9,0,13
50,1,0,1,3,9.02,11.365,75,11.0014,2012,1,9,0,14
69,1,0,1,3,9.02,11.365,75,11.0014,2012,1,9,0,15
49,1,0,1,3,9.02,12.88,87,6.0032,2012,1,9,0,16
152,1,0,1,3,9.02,13.635,87,0.0,2012,1,9,0,17
164,1,0,1,4,8.2,11.365,86,6.0032,2012,1,9,0,18
190,1,0,1,3,8.2,11.365,93,6.0032,2012,1,9,0,19
132,1,0,1,2,8.2,11.365,86,6.0032,2012,1,9,0,20
79,1,0,1,2,8.2,12.88,93,0.0,2012,1,9,0,21
62,1,0,1,2,8.2,11.365,92,7.0015,2012,1,9,0,22
52,1,0,1,2,9.02,12.12,87,7.0015,2012,1,9,0,23
14,1,0,1,2,9.02,12.12,87,7.0015,2012,1,10,1,0
5,1,0,1,2,9.02,12.12,93,7.0015,2012,1,10,1,1
4,1,0,1,2,9.02,11.365,87,11.0014,2012,1,10,1,2
4,1,0,1,2,8.2,10.605,86,11.0014,2012,1,10,1,4
23,1,0,1,1,16.4,20.455,47,15.0013,2012,1,10,1,5
79,1,0,1,2,7.38,9.09,93,12.998,2012,1,10,1,6
222,1,0,1,2,7.38,9.85,93,11.0014,2012,1,10,1,7
471,1,0,1,2,7.38,9.85,93,11.0014,2012,1,10,1,8
195,1,0,1,2,7.38,9.85,93,11.0014,2012,1,10,1,9
83,1,0,1,2,7.38,9.85,93,11.0014,2012,1,10,1,10
101,1,0,1,1,17.22,21.21,38,19.9995,2012,1,10,1,11
140,1,0,1,1,17.22,21.21,38,19.9995,2012,1,10,1,12
178,1,0,1,1,17.22,21.21,38,19.9995,2012,1,10,1,13
106,1,0,1,1,17.22,21.21,38,19.9995,2012,1,10,1,14
136,1,0,1,1,17.22,21.21,38,19.9995,2012,1,10,1,15
240,1,0,1,1,17.22,21.21,38,23.9994,2012,1,10,1,16
460,1,0,1,1,17.22,21.21,38,16.9979,2012,1,10,1,17
385,1,0,1,1,16.4,20.455,40,7.0015,2012,1,10,1,18
281,1,0,1,1,15.58,19.695,46,7.0015,2012,1,10,1,19
200,1,0,1,1,13.94,17.425,53,7.0015,2012,1,10,1,20
116,1,0,1,1,13.12,16.665,66,6.0032,2012,1,10,1,21
114,1,0,1,1,12.3,15.15,70,6.0032,2012,1,10,1,22
41,1,0,1,1,10.66,13.635,81,7.0015,2012,1,10,1,23
28,1,0,1,1,10.66,15.15,81,0.0,2012,1,11,2,0
7,1,0,1,1,9.84,12.88,87,6.0032,2012,1,11,2,1
5,1,0,1,1,8.2,10.605,85,11.0014,2012,1,11,2,2
4,1,0,1,1,9.02,13.635,80,0.0,2012,1,11,2,3
2,1,0,1,1,8.2,10.605,80,8.9981,2012,1,11,2,4
22,1,0,1,1,8.2,10.605,80,8.9981,2012,1,11,2,5
74,1,0,1,1,8.2,10.605,86,8.9981,2012,1,11,2,6
256,1,0,1,1,8.2,10.605,80,8.9981,2012,1,11,2,7
499,1,0,1,1,8.2,11.365,82,7.0015,2012,1,11,2,8
225,1,0,1,2,8.2,10.605,86,8.9981,2012,1,11,2,9
97,1,0,1,2,9.84,12.12,87,8.9981,2012,1,11,2,10
99,1,0,1,2,10.66,14.395,87,6.0032,2012,1,11,2,11
55,1,0,1,3,12.3,16.665,81,0.0,2012,1,11,2,12
65,1,0,1,3,13.12,17.425,76,0.0,2012,1,11,2,13
73,1,0,1,3,13.12,16.665,81,7.0015,2012,1,11,2,14
79,1,0,1,2,13.94,17.425,87,6.0032,2012,1,11,2,15
118,1,0,1,2,13.94,15.91,87,16.9979,2012,1,11,2,16
134,1,0,1,3,13.94,15.91,87,15.0013,2012,1,11,2,17
98,1,0,1,3,13.94,16.665,87,12.998,2012,1,11,2,18
93,1,0,1,3,13.12,15.15,93,15.0013,2012,1,11,2,19
57,1,0,1,3,13.12,15.91,93,11.0014,2012,1,11,2,20
29,1,0,1,3,13.94,15.91,87,15.0013,2012,1,11,2,21
49,1,0,1,3,13.94,16.665,87,12.998,2012,1,11,2,22
9,1,0,1,3,13.94,15.91,87,15.0013,2012,1,11,2,23
3,1,0,1,3,13.94,16.665,93,12.998,2012,1,12,3,0
3,1,0,1,3,14.76,17.425,93,12.998,2012,1,12,3,1
2,1,0,1,3,14.76,17.425,93,16.9979,2012,1,12,3,2
3,1,0,1,3,14.76,17.425,93,16.9979,2012,1,12,3,3
2,1,0,1,3,14.76,17.425,93,12.998,2012,1,12,3,4
16,1,0,1,3,13.94,17.425,93,6.0032,2012,1,12,3,5
89,1,0,1,3,14.76,17.425,93,8.9981,2012,1,12,3,6
220,1,0,1,2,13.94,15.91,87,19.0012,2012,1,12,3,7
508,1,0,1,1,13.12,15.91,81,12.998,2012,1,12,3,8
230,1,0,1,1,13.12,16.665,81,7.0015,2012,1,12,3,9
90,1,0,1,1,13.94,17.425,81,7.0015,2012,1,12,3,10
119,1,0,1,2,13.94,17.425,81,7.0015,2012,1,12,3,11
144,1,0,1,2,13.94,17.425,81,7.0015,2012,1,12,3,12
183,1,0,1,1,17.22,21.21,77,11.0014,2012,1,12,3,13
156,1,0,1,1,17.22,21.21,77,11.0014,2012,1,12,3,14
188,1,0,1,1,18.04,21.97,72,8.9981,2012,1,12,3,15
281,1,0,1,1,18.86,22.725,67,12.998,2012,1,12,3,16
495,1,0,1,1,18.86,22.725,63,11.0014,2012,1,12,3,17
421,1,0,1,1,18.04,21.97,67,12.998,2012,1,12,3,18
330,1,0,1,2,17.22,21.21,71,11.0014,2012,1,12,3,19
240,1,0,1,2,17.22,21.21,71,12.998,2012,1,12,3,20
174,1,0,1,1,18.04,21.97,67,8.9981,2012,1,12,3,21
133,1,0,1,1,15.58,19.695,76,19.9995,2012,1,12,3,22
67,1,0,1,1,16.4,20.455,76,22.0028,2012,1,12,3,23
42,1,0,1,2,16.4,20.455,71,19.0012,2012,1,13,4,0
12,1,0,1,2,15.58,19.695,76,19.9995,2012,1,13,4,1
14,1,0,1,1,16.4,20.455,76,23.9994,2012,1,13,4,2
7,1,0,1,1,14.76,16.665,87,16.9979,2012,1,13,4,3
3,1,0,1,3,13.12,14.395,70,32.9975,2012,1,13,4,4
21,1,0,1,2,12.3,12.12,70,36.9974,2012,1,13,4,5
73,1,0,1,2,10.66,12.88,75,15.0013,2012,1,13,4,6
177,1,0,1,1,10.66,12.88,60,15.0013,2012,1,13,4,7
419,1,0,1,1,9.84,10.605,52,23.9994,2012,1,13,4,8
214,1,0,1,1,9.02,9.85,47,26.0027,2012,1,13,4,9
103,1,0,1,1,9.84,9.85,44,30.0026,2012,1,13,4,10
114,1,0,1,1,9.84,9.09,38,40.9973,2012,1,13,4,11
154,1,0,1,1,9.84,9.85,38,32.9975,2012,1,13,4,12
154,1,0,1,1,10.66,10.605,33,35.0008,2012,1,13,4,13
129,1,0,1,1,10.66,10.605,33,36.9974,2012,1,13,4,14
138,1,0,1,1,10.66,10.605,33,39.0007,2012,1,13,4,15
233,1,0,1,1,11.48,12.12,30,31.0009,2012,1,13,4,16
332,1,0,1,1,11.48,12.12,33,27.9993,2012,1,13,4,17
301,1,0,1,1,10.66,11.365,38,19.9995,2012,1,13,4,18
206,1,0,1,1,10.66,12.12,38,19.0012,2012,1,13,4,19
136,1,0,1,1,9.84,12.12,41,11.0014,2012,1,13,4,20
102,1,0,1,1,9.84,10.605,41,19.0012,2012,1,13,4,21
65,1,0,1,1,8.2,9.09,47,22.0028,2012,1,13,4,22
65,1,0,1,1,7.38,9.09,47,12.998,2012,1,13,4,23
44,1,0,0,1,6.56,9.09,47,7.0015,2012,1,14,5,0
50,1,0,0,1,6.56,7.575,47,12.998,2012,1,14,5,1
38,1,0,0,1,6.56,8.335,47,11.0014,2012,1,14,5,2
20,1,0,0,1,5.74,8.335,54,7.0015,2012,1,14,5,3
3,1,0,0,1,5.74,7.575,50,8.9981,2012,1,14,5,4
4,1,0,0,1,5.74,7.575,50,8.9981,2012,1,14,5,5
5,1,0,0,1,5.74,7.575,50,0.0,2012,1,14,5,6
24,1,0,0,1,5.74,7.575,50,8.9981,2012,1,14,5,7
92,1,0,0,1,4.92,7.575,54,7.0015,2012,1,14,5,8
81,1,0,0,1,5.74,8.335,50,7.0015,2012,1,14,5,9
149,1,0,0,1,6.56,11.365,47,0.0,2012,1,14,5,10
178,1,0,0,1,8.2,9.85,40,12.998,2012,1,14,5,11
219,1,0,0,1,9.02,10.605,41,16.9979,2012,1,14,5,12
220,1,0,0,1,9.02,10.605,44,19.0012,2012,1,14,5,13
231,1,0,0,1,9.84,10.605,41,19.9995,2012,1,14,5,14
226,1,0,0,1,9.84,10.605,38,19.9995,2012,1,14,5,15
206,1,0,0,1,9.84,11.365,38,15.0013,2012,1,14,5,16
144,1,0,0,1,9.84,11.365,41,16.9979,2012,1,14,5,17
143,1,0,0,1,9.02,11.365,41,12.998,2012,1,14,5,18
102,1,0,0,1,8.2,9.85,47,15.0013,2012,1,14,5,19
103,1,0,0,1,8.2,9.85,44,16.9979,2012,1,14,5,20
69,1,0,0,1,7.38,8.335,43,16.9979,2012,1,14,5,21
66,1,0,0,1,6.56,6.82,47,23.9994,2012,1,14,5,22
76,1,0,0,1,6.56,7.575,47,15.0013,2012,1,14,5,23
59,1,0,0,1,6.56,6.82,47,22.0028,2012,1,15,6,0
42,1,0,0,2,6.56,6.82,47,19.9995,2012,1,15,6,1
43,1,0,0,2,6.56,6.82,47,19.0012,2012,1,15,6,2
25,1,0,0,2,6.56,6.82,48,26.0027,2012,1,15,6,3
6,1,0,0,2,6.56,6.82,47,26.0027,2012,1,15,6,4
5,1,0,0,2,6.56,6.82,47,22.0028,2012,1,15,6,5
8,1,0,0,2,5.74,6.06,50,19.0012,2012,1,15,6,6
17,1,0,0,1,4.92,6.06,54,19.0012,2012,1,15,6,7
36,1,0,0,1,4.92,6.06,54,15.0013,2012,1,15,6,8
90,1,0,0,1,4.92,6.82,54,12.998,2012,1,15,6,9
126,1,0,0,1,5.74,6.06,54,19.0012,2012,1,15,6,10
165,1,0,0,1,6.56,7.575,47,15.0013,2012,1,15,6,11
234,1,0,0,1,7.38,8.335,40,19.9995,2012,1,15,6,12
224,1,0,0,1,8.2,9.09,34,19.0012,2012,1,15,6,13
188,1,0,0,1,8.2,9.09,32,23.9994,2012,1,15,6,14
206,1,0,0,1,9.02,11.365,27,12.998,2012,1,15,6,15
205,1,0,0,1,9.02,10.605,29,19.9995,2012,1,15,6,16
146,1,0,0,1,9.02,10.605,25,16.9979,2012,1,15,6,17
120,1,0,0,1,7.38,9.09,29,15.0013,2012,1,15,6,18
110,1,0,0,1,6.56,8.335,37,11.0014,2012,1,15,6,19
95,1,0,0,1,6.56,9.09,37,7.0015,2012,1,15,6,20
72,1,0,0,1,6.56,8.335,40,11.0014,2012,1,15,6,21
60,1,0,0,1,7.38,10.605,37,6.0032,2012,1,15,6,22
29,1,0,0,1,6.56,9.85,43,6.0032,2012,1,15,6,23
25,1,1,0,1,5.74,7.575,46,8.9981,2012,1,16,0,0
20,1,1,0,1,5.74,8.335,43,7.0015,2012,1,16,0,1
17,1,1,0,1,5.74,10.605,46,0.0,2012,1,16,0,2
3,1,1,0,1,4.92,9.85,50,0.0,2012,1,16,0,3
8,1,1,0,1,4.92,7.575,58,7.0015,2012,1,16,0,4
6,1,1,0,1,4.92,8.335,54,6.0032,2012,1,16,0,5
13,1,1,0,1,4.1,6.82,54,6.0032,2012,1,16,0,6
33,1,1,0,1,4.1,6.82,54,7.0015,2012,1,16,0,7
78,1,1,0,1,4.1,6.06,58,11.0014,2012,1,16,0,8
96,1,1,0,1,4.1,6.06,58,11.0014,2012,1,16,0,9
126,1,1,0,2,5.74,6.82,59,12.998,2012,1,16,0,10
179,1,1,0,1,6.56,7.575,59,16.9979,2012,1,16,0,11
185,1,1,0,1,8.2,9.09,55,22.0028,2012,1,16,0,12
228,1,1,0,2,9.84,9.85,41,27.9993,2012,1,16,0,13
181,1,1,0,1,9.84,10.605,44,26.0027,2012,1,16,0,14
192,1,1,0,1,10.66,10.605,44,30.0026,2012,1,16,0,15
180,1,1,0,1,10.66,11.365,44,23.9994,2012,1,16,0,16
193,1,1,0,1,10.66,11.365,48,22.0028,2012,1,16,0,17
181,1,1,0,1,10.66,11.365,52,22.0028,2012,1,16,0,18
144,1,1,0,1,10.66,12.12,56,19.0012,2012,1,16,0,19
90,1,1,0,1,10.66,12.12,60,19.0012,2012,1,16,0,20
49,1,1,0,1,11.48,12.88,52,22.0028,2012,1,16,0,21
43,1,1,0,2,12.3,13.635,49,23.9994,2012,1,16,0,22
28,1,1,0,3,10.66,11.365,70,19.9995,2012,1,16,0,23
12,1,0,1,2,10.66,11.365,70,22.0028,2012,1,17,1,0
2,1,0,1,2,11.48,12.88,65,23.9994,2012,1,17,1,1
12,1,0,1,3,11.48,13.635,75,16.9979,2012,1,17,1,2
2,1,0,1,3,13.12,15.15,66,22.0028,2012,1,17,1,4
13,1,0,1,3,13.12,15.15,66,22.0028,2012,1,17,1,5
57,1,0,1,3,12.3,14.395,75,16.9979,2012,1,17,1,6
126,1,0,1,3,12.3,14.395,81,15.0013,2012,1,17,1,7
93,1,0,1,3,12.3,14.395,81,19.0012,2012,1,17,1,8
68,1,0,1,3,13.12,15.15,81,16.9979,2012,1,17,1,9
62,1,0,1,3,12.3,14.395,87,16.9979,2012,1,17,1,10
75,1,0,1,2,13.94,17.425,87,7.0015,2012,1,17,1,11
86,1,0,1,2,13.12,15.15,87,19.0012,2012,1,17,1,12
103,1,0,1,2,15.58,19.695,76,22.0028,2012,1,17,1,13
132,1,0,1,1,18.04,21.97,62,32.9975,2012,1,17,1,14
129,1,0,1,1,18.04,21.97,62,32.9975,2012,1,17,1,15
219,1,0,1,1,18.86,22.725,63,36.9974,2012,1,17,1,16
462,1,0,1,1,18.86,22.725,63,30.0026,2012,1,17,1,17
463,1,0,1,1,18.86,22.725,63,30.0026,2012,1,17,1,18
308,1,0,1,1,18.86,22.725,63,27.9993,2012,1,17,1,19
180,1,0,1,1,18.86,22.725,63,23.9994,2012,1,17,1,20
180,1,0,1,1,18.86,22.725,67,31.0009,2012,1,17,1,21
90,1,0,1,1,18.86,22.725,72,26.0027,2012,1,17,1,22
61,1,0,1,1,18.86,22.725,72,26.0027,2012,1,17,1,23
17,1,0,1,2,18.86,22.725,77,22.0028,2012,1,18,2,0
10,1,0,1,2,18.86,22.725,77,22.0028,2012,1,18,2,1
2,1,0,1,2,18.04,21.97,51,32.9975,2012,1,18,2,2
4,1,0,1,2,18.04,21.97,51,32.9975,2012,1,18,2,3
1,1,0,1,1,13.94,14.395,46,35.0008,2012,1,18,2,4
29,1,0,1,1,13.94,14.395,46,35.0008,2012,1,18,2,5
88,1,0,1,1,13.94,14.395,36,35.0008,2012,1,18,2,6
263,1,0,1,1,13.12,14.395,42,23.9994,2012,1,18,2,7
489,1,0,1,1,12.3,13.635,52,27.9993,2012,1,18,2,8
202,1,0,1,1,11.48,12.88,52,22.0028,2012,1,18,2,9
93,1,0,1,1,12.3,13.635,42,31.0009,2012,1,18,2,10
114,1,0,1,1,12.3,13.635,42,26.0027,2012,1,18,2,11
161,1,0,1,1,12.3,12.88,39,32.9975,2012,1,18,2,12
130,1,0,1,1,12.3,13.635,42,31.0009,2012,1,18,2,13
105,1,0,1,1,12.3,13.635,33,26.0027,2012,1,18,2,14
130,1,0,1,1,12.3,12.88,33,35.0008,2012,1,18,2,15
176,1,0,1,1,11.48,11.365,30,35.0008,2012,1,18,2,16
346,1,0,1,1,10.66,10.605,33,30.0026,2012,1,18,2,17
355,1,0,1,1,9.84,10.605,32,23.9994,2012,1,18,2,18
256,1,0,1,1,9.02,9.85,37,26.0027,2012,1,18,2,19
165,1,0,1,1,9.02,10.605,37,16.9979,2012,1,18,2,20
124,1,0,1,1,8.2,8.335,40,27.9993,2012,1,18,2,21
78,1,0,1,1,7.38,8.335,47,16.9979,2012,1,18,2,22
38,1,0,1,1,6.56,6.82,47,19.9995,2012,1,18,2,23
16,1,0,1,1,5.74,6.82,50,12.998,2012,1,19,3,0
5,1,0,1,1,5.74,7.575,50,11.0014,2012,1,19,3,1
3,1,0,1,1,5.74,7.575,50,8.9981,2012,1,19,3,2
4,1,0,1,1,4.92,7.575,54,7.0015,2012,1,19,3,3
1,1,0,1,1,4.92,7.575,54,7.0015,2012,1,19,3,4
19,1,0,1,1,4.92,6.06,55,16.9979,2012,1,19,3,5
86,1,0,1,1,4.92,6.82,54,11.0014,2012,1,19,3,6
206,1,0,1,1,4.92,8.335,54,6.0032,2012,1,19,3,7
423,1,0,1,1,4.92,7.575,54,7.0015,2012,1,19,3,8
210,1,0,1,1,4.92,9.85,54,0.0,2012,1,19,3,9
108,1,0,1,1,5.74,10.605,59,0.0,2012,1,19,3,10
99,1,0,1,1,6.56,8.335,55,11.0014,2012,1,19,3,11
111,1,0,1,1,8.2,9.85,51,12.998,2012,1,19,3,12
124,1,0,1,1,9.02,10.605,47,19.0012,2012,1,19,3,13
119,1,0,1,1,9.84,11.365,44,12.998,2012,1,19,3,14
127,1,0,1,1,10.66,11.365,44,19.9995,2012,1,19,3,15
193,1,0,1,1,10.66,11.365,41,22.0028,2012,1,19,3,16
385,1,0,1,2,10.66,11.365,44,22.0028,2012,1,19,3,17
361,1,0,1,2,10.66,11.365,44,22.0028,2012,1,19,3,18
234,1,0,1,2,10.66,11.365,48,19.9995,2012,1,19,3,19
191,1,0,1,1,10.66,10.605,52,30.0026,2012,1,19,3,20
121,1,0,1,1,10.66,11.365,44,23.9994,2012,1,19,3,21
90,1,0,1,2,10.66,11.365,44,27.9993,2012,1,19,3,22
56,1,0,1,1,10.66,11.365,48,22.0028,2012,1,19,3,23
31,1,0,1,1,18.04,21.97,38,19.0012,2012,2,1,2,0
4,1,0,1,1,18.04,21.97,41,19.0012,2012,2,1,2,1
7,1,0,1,1,18.04,21.97,44,19.0012,2012,2,1,2,2
3,1,0,1,1,18.04,21.97,44,12.998,2012,2,1,2,3
1,1,0,1,1,16.4,20.455,50,11.0014,2012,2,1,2,4
